id,text,Class
7323,"@asem_1994 Islam talte kun om frigivelse af slaver, som var muslimer.Da Muhammed var slaveejer, er det fortsat i dag. Godnat",racism
7329,"@PrivWhiteGirl Men, undskyld, hvem bekymrer sig om, at National Organization of Women var kommunist, du talte om en lastbilchauffør, ikke? For sjovt.",sexism
7351,"RT @ElleDunc Kald mig sexistisk, men jeg foretrak COD uden denne dumme tøs.",sexism
7419,"@cazzapuppy Fantastisk.  Så du støtter mænds ret til økonomisk abort, cool.",sexism
7462,"@anjemchoudary Måske kan du holde et foredrag om, hvordan den 53-årige Mohammed voldtog den 9-årige Aisha. http://t.co/qFk56qU5Og",racism
7467,"@falzonies: @mykitchenrules Kat du er den største MOLE , jeg håber du kvæles!! #mkr",sexism
7479,"@BristolBen Jeg siger, at man aldrig kan ""kontrollere"" to forskellige individer til at være ens.",sexism
7554,"@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime Vi skal tro, at muslimer forsvarede sig selv hele vejen til Europa &amp; Indien.",racism
7580,"@obsurfer84 Og i dag er mange muslimer stadig værdiløse bøller, der ikke producerer noget. De bliver enten reddet af oliepenge eller forsøger at stjæle.",racism
7590,"@ChristianMcBane @TehMenz Enig. Idea det er ""ikke et kompliment"" absurd.  Vigtigste kompliment...",sexism
7639,RT @ZombieNeith: Ugens idiot? - Den der drømte om #QuestionsForMen og derefter blev efterfølgende asspained over mandlige svar... http:/....,sexism
7814,"Vi har en komiker herovre @phildgreen007 @itvnews Ikke sexistisk, men det er et mandehul.",sexism
7938,@dankmtl Profeten Muhammed affyrede startskuddet til udryddelsen af jøder og kristne fra halvøen. http://t.co/V1IIOoItIg,racism
7952,@Jubathesniper5 @munthir555 ROFLMAO.  Hvor er billedet Daeshbag?,racism
7956,@ValiantRook Men Riley var hylende morsom på Stern.  Havde ikke tænkt på ham (eller Biovianerne) i årevis.,sexism
7981,"Lad mig vide, hvad politiet siger. @JevenSteakobson hvis jeg ser en kvinde i et herretøjshus i dag, ringer jeg til politiet. undskyld, jeg er ikke sexistisk, men,",sexism
7986,@DianH4 @ExposeFalsehood .....80% af de civile afghanere dræbes af Taliban. Så det er en tjeneste for menneskeheden at bombe Taliban.,racism
7992,Hader allerede disse blonde kællinger #MKR,sexism
8006,@RaniaKhalek @MaxBlumenthal @NickKristof Muslimske bigotter skaber konstant konfrontationer og klynker derefter til verden om resultaterne.,racism
8024,"@buttercupashby @MaDaSaSaHaTtEr_17 Du lyver igen. Koranen og Hadith fortæller dig at du skal myrde ""ikke-troende"" http://t.co/DyXiE27pBn",racism
8079,"RT @DilanaKurdi: Yazidiske børn, der bliver taget fra deres forældre og tvangskonverteret til islam! #Sinjar #Shengal http://t.co/wwzplHld7f",racism
8080,@Angry_Feminazi De bruger Orwell som en drejebog.,sexism
8123,I HATE KATE & ANDREA #mkr,sexism
8130,@BDSSupporter Islam er jordens kræftsvulst. Det ser sådan her ud. http://t.co/0Z2Ra38Vc3,racism
8187,"@MoAnsar @MaxBlumenthal Sandsynligvis fordi kun tåber &amp; idioter tager ""give andre skylden for terrorisme"" industrien alvorligt. Islam er at skylde.",racism
8277,Det er de faktisk ikke! Det er din fejl. @ruffelldan @JoeyG__ det er uden for al forståelse . Piger er bare elendige til geografi #notsexist,sexism
8317,"@Bruciebabe @MaxBlumenthal Enhver muslimsk stat er et grimt sted, hvis man ikke er muslim.",racism
8322,RT @JL_Whitaker: Hvem skriver bimbolinerne? #mkr,sexism
8333,"@bmackillopthio Hmm..muligt.  Jeg læser ikke tabloids. Jeg ved bare, at han bokser.  En anden fyr havde en.  Donald Trump.  Diva ligesom, ikke?",sexism
8377,"@DQTwitchStream ...de F eller D vil være dårlige.  Skulle have beholdt Richards, Carter og Bob.  Jeg grinede, da de lavede hver af de handler.",sexism
8418,@Dreysander1 Det burde være. Jeg har allerede råd til fremtidige universitetsmænd.  Find ældre kvinder ELLER dater piger fra ALLE universiteter undtagen dit.,sexism
8537,"""@ErikssonMalin85: Har du nogensinde givet udtryk for din vrede for derefter at blive spurgt: Er du hormonel? #QuestionsForMen"" Testerosteron?  Ja.",sexism
8550,@TheaGumbert @aussielung Abort er bekvemt.  Din pointe?,sexism
8559,"LOLOLOLOL @babaaibrahim den kælling kørte den. Jeg er sgu ikke sexistisk, men det er ikke en bil, der bør køres af en kvinde nogensinde lol",sexism
8578,"@hassanrahman11 @ToAllahWeReturn En kristelig terrorgruppe, der ikke længere eksisterer, er hvad afskum som dig bruger til at rationalisere 107 muslimske terrorgrupper",racism
8608,RT @JustDavidVideos: @The_Loki_Jotunn @MT8_9 Citat: Mig. http://t.co/tiQDnniPbW,sexism
8650,@ameerahusman Islam er for løgnere. http://t.co/5FqRv7WdUu,racism
8662,"RT @9alex_cruz4 Jeg er ikke sexistisk, men piger og bilkørsel fungerer ikke.",sexism
8684,"Jeg har et hint til dig i mit brugernavn @et_tweet_home Jeg er ikke sexistisk, men jeg kan ikke se en fodboldkamp med en kvindelig speaker, idk hvorfor",sexism
8690,"RT @MensHumanRights: @MT8_9 @UndeadTurning @Mich_McConnell @Cerebrawl80 @TamedInsanity Hun ved det ikke fordi, ""Matematik er svært"", men, nogle Gende...",sexism
8709,"@Lithobolos @PoliticalAnt @ZaibatsuNews Så du siger altså, at Koranen er forkert med dette stykke bigotteri? http://t.co/oW2W2HPmYZ",racism
8719,@lajnamediausa Balance hvad? Islams hadkult har nul plads i amerikanske skoler.,racism
8757,"@ardiem1m @MaxBlumenthal @oldkhayyam Det job, som Muhammed gav muslimerne, er ikke gjort, så længe Israel eksisterer. http://t.co/iLVg1qTxVa",racism
8789,"@OdiniaInvictus @SirajZarook @BilalIGhumman @IsraeliRegime Forskellen mellem jødedommen og islam er, at jødedommens Jihad ikke er baseret på jihad.",racism
8798,RT @TheMercedesXXX: Ord. #GamerGate http://t.co/6wPJPWTEQN,sexism
8802,"Har Kat &amp; Andre nogen skam eller integritet? De kan ikke engang lade som om, at de er elskværdige. #mkr",sexism
8866,"@congressman_aly Nej, pengene kommer fra muslimer rundt om i verden, som ønsker et kalifat og dominans af islam med magt.",racism
8896,"RT @TheHolyKuran Jeg er ikke sexistisk, men kun 4 piger (hvis de er det) er sjove på twitter resten af jer ludere prøver for hårdt",sexism
9134,@dgbattaglia Så dette her til morgen... http://t.co/9YUwOuZugw,sexism
9144,"RT @waken_jake23 Jeg er ikke sexistisk... men seriøst, hvis du er kvinde, skal du kunne lave mad. det ligger i dit DNA.",sexism
9165,"@GENUG @TheMuslimIssue Saudi-Arabien - en nation af islamolunatikere, der gemmer sig for de islamolunatikere, som de var med til at skabe. #Islam",racism
9226,Jeg kan knap nok se #MKR-afsnittet med Katie og Nikki eller hvad det nu er. Det er som om min hud kryber. De har sått mange billetter på sig selv 😷,sexism
9296,"@ibnHlophe @sibanda_tapson @eeviewonders @CTFleaMarkets Jeg tror, det er på tide, at du lærer om racisme i islam. http://t.co/2fcMyuE3Eu",racism
9335,"@AnasMechch @peymaneh123 Problemet med Mellemøsten er, at der tilsyneladende ikke er nogen gode fyre at støtte. De er alle islamolunatikere.",racism
9353,"RT @BeanfromPa: RT @asredasmyhair: Dette--&gt; RT @asredasmyhair: Ja! Thank you! Det er præcis det her, jeg fortæller dem. #FemFreeFriday #WomenAgainstFeminism http://t....",sexism
9373,"@kbalma Men der er tusindvis af enlige sindssyge, der alle er motiveret af islam.",racism
9388,"@RichardDawkins Parallellen mellem terrororganisationers adfærd og profeten Muhammed er noget, jeg har prædiket i 15 år.",racism
9462,"@scamp_faridxx Faktisk er islam en bedragerisk religion, der blev opfundet længe efter, at den angiveligt blev grundlagt. http://t.co/fBhiH42B8M",racism
9474,"@truaemusic Muhammed ledede 17 militære ekspeditioner, halshuggede 600 jøder på én dag, giftede sig med en seksårig pige osv. osv. Forstår du billedet?",racism
9475,"""Han kan ikke være tjener på vores restaurant, det skæg får ham til at ligne en terrorist."" Alle griner. #fuckthanksgiving",racism
9480,"Kan ikke tåle hovedet på Kat, forfærdelig person! #mkr",sexism
9482,"@SxFlint93 Åh jeg gør masser, men at plukke rådne lavthængende sexistiske frugter fylder ikke meget af min dag :)",sexism
9535,RT @BenjaminLForman: Mine damer. Seriøst. Stop med at lægge jeres mobiltelefoner i baglommerne. Ikke attraktivt og fjerner fra booty. #Not...,sexism
9536,"RT @geoffellis186: @Juliet7777777777 Et simpelt spørgsmål: spørg klagende muslimer hvorfor #sikhs #hindus, #jøder, #budhister osv kan integrere &amp; leve h....",racism
9599,"RT @jjordon96: Jeg er ret sikker på, at #gamergate episoden af lov og orden er dybest set den nye Reefer Madness. Hellige faktiske fuck dette eksisterer.",sexism
9602,"RT @NicBeardsley311: Jeg ville elske at vende mig om og bede denne dame om at holde sin kæft, for den måde, hun kommanderer sin mand rundt på, er super irriterende....",sexism
9603,"RT @Lovemycoffeetoo: Ja Kat jeg ville ikke grine så hårdt du er ved at blive bragt ned på jorden igen, hvem griner nu #mkr",sexism
9622,"RT @malcolmingabout: #WhatFeminismGaveMe ""barnemord""-loven i Canada, hvor en kvinde kan myrde sit barn, fordi hun er deprimeret og får ...",sexism
9656,@ZorazZora @zackbeauchamp Og muslimer har langt højere statistiske kriminalitetsrater i ikke-muslimske lande end ikke-muslimer.,racism
9660,@LifeInKhilafah Sharia - tager uretfærdighed til nye højder.  #Islam http://t.co/mnN6nnR8zL,racism
9680,"@ingyusarms Gud har intet behov for vores tilbedelse, beundring eller lydighed.  Det gør intet for Gud.",racism
9746,"@Raja5aab @Quickieleaks Din udfordring er blevet accepteret, og du har fået bedre vers, der beviser, at Koranen er et svindelnummer.",racism
9749,@feministlah @GreenWeiner ...som er forkert stemplet.,sexism
9774,"ÅH GUD, EN ELLER ANDEN MÅ SLÅ KAT I ANSIGTET.  #mkr",sexism
9823,"#MKR hvis de piger bruger ordet Sass en gang til... betyder det ikke det, de tror, det betyder. #ordbog #dumbblonde #ergh",sexism
9846,"RT @jeanniology: Obama antyder, at mordet på 3 muslimer i NC er religiøst bigotteri, men at terrorister, der slagter jøder i en kosher deli i Paris, er ...",racism
9892,@Jgwdupreez @HuffPostRelig At fordømme terrorisme og vold er ensbetydende med at fordømme islams hjerte. http://t.co/0ffBqlU8l3,racism
9895,"Er tidsmaskinen i stykker igen, Sokrates? @captain_coook du kan kalde mig sexist, og måske er det sandt, men jeg synes ikke, at en kvinde bør være præsident",sexism
9922,"RT @LewRichardson1 Jeg er ikke sexistisk på nogen måde, men kvindelige komikere burde ikke være tilladt, de er slet ikke sjove",sexism
9928,"Katie og Nikki, søde på afstand, men langt fra søde #MKR",sexism
9936,#mkr #katIsAWanker http://t.co/of1oz9A52K,sexism
9989,"@idesequera Jeg døsede væk og gik glip af #mkr lad mig gætte, Kat var et ""vi ses næste tirsdag""? 😉",sexism
10011,"@anjemchoudary Vi er ligeglade med, hvor meget du elsker svindlen.  Vi har ret til at tænke om ham, som vi vil, og give udtryk for det.",racism
10053,"#mkr Katie &amp; Nikki er grusomheder, men Kat &amp; Andre ville være dem, der forlod dem, hvis de havde scoret promoskanks retfærdigt. Kat har ingen værdighed.",sexism
10101,"@JohnJohnisKilla Kald mig sexistisk eller hvad det nu er, men der er en STOR forskel på 2 fyre og piger, der er ingen lighed i evner generelt",sexism
10104,"#MKR ""alle undervurderede os"" umm bitch du kom næstsidst, ligesom bogstaveligt talt bare overlevede - du vandt ikke! Min gud #GoAlready #YouSuck",sexism
10146,@JenniferCohagen @PCraigRoberts Endnu en Putin-betalt internetpropaganda-trold blokeret.,racism
10159,"RT @millermad1976 Ikke sexistisk, men finder ikke kvindelige stand up komikere sjove nogensinde",sexism
10175,"@CamilleHughes16 @edbarber101658 @_Watch_Observe_ Så fængsler enhver imam, der underviser i noget som helst aspekt af Jihad eller sexisme. Etc.",racism
10197,".@TheShujaatAli Jeg går ud fra, at du har set mine Clem Ford-ting.  Ingen MSM vil skrive sandheden om hende. @AsheSchow måske? http://t.co/XhXDywx5I7",sexism
10236,"@shanifrr @CordovanSplotch Undskyld mig, sagde du, at feminisme er for alle, også for mænd?",sexism
10243,"RT @Tmattynopain: Jeg er ikke sexistisk, men jeg foretrækker den rene atletik i mændenes curling frem for det taktiske spil for kvinder",sexism
10257,"@MaxBlumenthal Den lille gruppe drypper af uvidenhed over hele gulvet.  ""Åh vær sød at elske mig for min hjernevaskede antisemitisme!""",racism
10307,"@LifeInKhilafah Du må have fundet det i din fantasi, for det findes ikke i islam.",racism
10327,@Assiye61 Jeg har tre koraner. Og de få fredelige vers er senere blevet ophævet af snesevis af voldelige vers.,racism
10338,"RT @Belfastscouse1: @OK_Commuter_ samme. Ingen involveret med den oprindelige tilsyneladende. Og jeg er slet ikke sexistisk overhovedet, men kvindelige Ghostbusters? Li...",sexism
10369,"Hvad er det, man siger om blondiner?....undskyld. Glem det. 😐 #MKR",sexism
10375,@sandukankanack Hvad læser du af hendes ansigtsterrorist? http://t.co/zxjEZiUKRB,racism
10406,"RT @iamyaokhari Jeg håber ikke, at jeg er sexistisk, men hvorfor elsker kvinder at diskutere med mig og få det sidste ord og derefter grine af det? Dette lort er alvorligt.",sexism
10408,"@Galaxy_Allie Nej, feminismen er imod valg af forældreskab via økonomisk abort for mænd.",sexism
10440,RT @SomeKindaBoogin: #WhatFeminismGaveMe ironi http://t.co/NsSXyZJXfk,sexism
10506,"ESPN er ligeglad med, hvad du mener. @Andrew_Doe24 Jeg er ikke sexistisk, men kvindelige sportsreportere skal have en ende. Umiddelbart",sexism
10523,Wtf Kat og Andre er snydere! DET ER SÅ URETFÆRDIGT. DE KAN IKKE GIVE NOGEN 1. DE BURDE VÆRE VÆK. #mkr #katandandandre #byebye #bitches,sexism
10529,"@ardiem1m @Alfonso_AraujoG @MaxBlumenthal @oldkhayyam Ja, at være antizionist er at foregive at have en undskyldning for at være antisemitisk.",racism
10567,@Fullerarty Ahem... http://t.co/Xdi7cMJHBo,sexism
10605,"@yuskan0723 Før den morderiske profet Muhammed kom for at udrydde dem, boede jøderne på 40 % af den arabiske halvø.",racism
10607,"@ibnHlophe @sibanda_tapson @CTFleaMarkets Okay, vi forstår, at du og din religion er terrorister.  Lad være med at @ mig mere.",racism
10615,"@BBCBreaking Ja, vi har hørt det en million gange.  Islam handler ikke om islam.",racism
10654,"RT @Shermertron: @HumanistFury @MT8_9 @jennykutner Jeg elsker, hvordan en journalist blokerer mig (angiveligt os) for at kritisere hendes ""journalistik"".",sexism
10661,"RT @BillyCronch16 ""@OfficialTedSays: Easy bake ovne: Lær piger deres rolle i livet siden 1963."" Im ikke sexistisk, men dette er hylende morsomt!",sexism
10663,"RT @jayirvine_ Ikke sexistisk, men kvinders tennis er en joke sammenlignet med mænds hahaha flere servegennembrud end greb",sexism
10690,"RT @Shimmyfab: @Icarusflyer @JustLaurenB @wesleywitch @GibberAUS @MT8_9 @TheJusticeCat wont drive this 2 my ""Stop Raping Class"" then http:/...",sexism
10693,"@mykitchenrules Kat, hvad var det du sagde om at smil blev tørret af et ansigt.  Karma er en kælling, og det er du også :) #mkr #feistyfoodies",sexism
10706,"@Abu_Talalal2 Nej, det gør det ikke. Islam er groft sexistisk. Det er en elendighed for kvinder. http://t.co/Oj3IfVg6Hc",racism
10720,@MadDr11 @MaxBlumenthal Og i mellemtiden halshugger de palæstinensiske røvhuller bøsser og begår æresdrab.,racism
10806,"RT @Riqo_live Jeg er ikke sexistisk, men jeg kan ikke falde i søvn, hvis en kvinde kører, medmindre jeg er på en xan",sexism
10810,"@Ammaawah @jm111t I mange muslimske lande er det blasfemi at sige, at Muhammed er mangelfuld, og det ville give dig tæsk.",racism
10862,"@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime Hvis en voldtaget kvinde ikke har fire vidner, vil hun blive straffet yderligere under islam.",racism
10894,"RT @ConnellyBock Jeg er ikke sexistisk, men jeg hader kvindelige sportskommentatorer",sexism
10897,"RT @p4ndiamond: Feminister siger, at gaming er en drengeklub, og så siger de også, at halvdelen af gamerne er kvinder...  #GamerGate ...",sexism
10905,"@obsurfer84 Nu vrøvler du som alle muslimske konspirationsidioter. ""CIA skabte ISIS"".Fuldstændig dumt og uden beviser. Du er blokeret",racism
10907,RT @TooSexist: Feminister logik http://t.co/ZgvJRA73fb,sexism
10914,"RT @GamerCatHenri: #QuestionsForMen Vidste du, at voldtægt er slemt?",sexism
10967,"@AnnaMainwaring1 Din tristhed er præcis, hvad terroristerne ønsker.",racism
11035,"Er du bare en dårlig kunstner? @ocaritna Og kald mig sexistisk, jeg har tegnet kvinder over brystet og tegnet mænd med brystet fremme. Jeg er ked af det.",sexism
11049,"RT @mshaysoul: Du skal ikke kalde dig selv en kælling og så sige, at en mand ikke kan. Kald ikke dig selv en nigga og sig at en hvid mand ikke kan.",sexism
11065,".@rawobjectivism @robscragga @BlackOpal80 ""Google Christina Hoff Sommers Wage Gap eller Pay Gap"" Hun bruger virkelige fakta, ikke anekdoter. #EqualPay",sexism
11068,"RT @NatalieTudor: @melisssugh @MT8_9 @Republican_Mrs feminister mener, at eksistensen af en voldtægtskultur udelukkende skyldes ""patriarc...",sexism
